,WORD_NAME,,HIRAGANA_KATAKANA,,,〆丸,しめまる,,shimemaru,Shimemaru
,WORD_NAME,,HIRAGANA_KATAKANA,,,〆治,しめじ,,shimeji,Shimeji
,WORD_NAME,,HIRAGANA_KATAKANA,,,〆祐,しめゆう,,shimeyuu,Shimeyuu
,WORD_NAME,,HIRAGANA_KATAKANA,,,あい志,あいじ,,aiji,Aiji
,WORD_NAME,,HIRAGANA_KATAKANA,,,あき野,あきの,,akino,Akino
,WORD_NAME,,HIRAGANA_KATAKANA,,,あさ代,あさよ,,asayo,Asayo
,WORD_NAME,,HIRAGANA_KATAKANA,,,あ也,あや,,aya,Aya
,WORD_NAME,,HIRAGANA_KATAKANA,,,いき雄,いきお,,ikio,Ikio
,WORD_NAME,,HIRAGANA_KATAKANA,,,いさ夫,いさお,,isao,Isao
,WORD_NAME,,HIRAGANA_KATAKANA,,,いせ女,いせじょ,,isejo,Isejo
,WORD_NAME,,HIRAGANA_KATAKANA,,,うつ木,うつぎ,,utsugi,Utsugi
,WORD_NAME,,HIRAGANA_KATAKANA,,,うめ代,うめよ,,umeyo,Umeyo
,WORD_NAME,,HIRAGANA_KATAKANA,,,うめ女,うめじょ,,umejo,Umejo
,WORD_NAME,,HIRAGANA_KATAKANA,,,うん平,うんぺい,,unpei,Unpei
,WORD_NAME,,HIRAGANA_KATAKANA,,,う多子,うたこ,,utako,Utako
,WORD_NAME,,HIRAGANA_KATAKANA,,,えつ香,えつか,,etsuka,Etsuka
,WORD_NAME,,HIRAGANA_KATAKANA,,,えび蔵,えびぞう,,ebizou,Ebizou
,WORD_NAME,,HIRAGANA_KATAKANA,,,えり恵,えりえ,,erie,Erie
,WORD_NAME,,HIRAGANA_KATAKANA,,,お七,おしち,,oshichi,Oshichi
,WORD_NAME,,HIRAGANA_KATAKANA,,,お仙,おせん,,osen,Osen
,WORD_NAME,,HIRAGANA_KATAKANA,,,お倉,おくら,,okura,Okura
,WORD_NAME,,HIRAGANA_KATAKANA,,,お浜,おはま,,ohama,Ohama
,WORD_NAME,,HIRAGANA_KATAKANA,,,お直,おなお,,onao,Onao
,WORD_NAME,,HIRAGANA_KATAKANA,,,お葉,およう,,oyou,Oyou
,WORD_NAME,,HIRAGANA_KATAKANA,,,かな女,かなじょ,,kanajo,Kanajo
,WORD_NAME,,HIRAGANA_KATAKANA,,,かめ代,かめよ,,kameyo,Kameyo
,WORD_NAME,,HIRAGANA_KATAKANA,,,かりん子,かりんし,,karinshi,Karinshi
,WORD_NAME,,HIRAGANA_KATAKANA,,,きく以,きくい,,kikui,Kikui
,WORD_NAME,,HIRAGANA_KATAKANA,,,きち兵衛,きちべえ,,kichibee,Kichibee
,WORD_NAME,,HIRAGANA_KATAKANA,,,きの字,きのじ,,kinoji,Kinoji
,WORD_NAME,,HIRAGANA_KATAKANA,,,きみ女,きみじょ,,kimijo,Kimijo
,WORD_NAME,,HIRAGANA_KATAKANA,,,きん枝,きんし,,kinshi,Kinshi
,WORD_NAME,,HIRAGANA_KATAKANA,,,きん歌,きんか,,kinka,Kinka
,WORD_NAME,,HIRAGANA_KATAKANA,,,くちゃ代,くちゃよ,,kuchayo,Kuchayo
,WORD_NAME,,HIRAGANA_KATAKANA,,,けい石,けいせき,,keiseki,Keiseki
,WORD_NAME,,HIRAGANA_KATAKANA,,,こな美,こなみ,,konami,Konami
,WORD_NAME,,HIRAGANA_KATAKANA,,,こぶ平,こぶへい,,kobuhei,Kobuhei
,WORD_NAME,,HIRAGANA_KATAKANA,,,こん平,こんぺい,,konpei,Konpei
,WORD_NAME,,HIRAGANA_KATAKANA,,,さお美,さおみ,,saomi,Saomi
,WORD_NAME,,HIRAGANA_KATAKANA,,,さき奈,さきな,,sakina,Sakina
,WORD_NAME,,HIRAGANA_KATAKANA,,,さく枝,さくえ,,sakue,Sakue
,WORD_NAME,,HIRAGANA_KATAKANA,,,さた女,さたじょ,,satajo,Satajo
,WORD_NAME,,HIRAGANA_KATAKANA,,,さつき女,さつきめ,,satsukime,Satsukime
,WORD_NAME,,HIRAGANA_KATAKANA,,,さつ江,さつえ,,satsue,Satsue
,WORD_NAME,,HIRAGANA_KATAKANA,,,さん光,さんこう,,sankou,Sankou
,WORD_NAME,,HIRAGANA_KATAKANA,,,さん八,さんぱち,,sanpachi,Sanpachi
,WORD_NAME,,HIRAGANA_KATAKANA,,,さん助,さんすけ,,sansuke,Sansuke
,WORD_NAME,,HIRAGANA_KATAKANA,,,さん吉,さんきち,,sankichi,Sankichi
,WORD_NAME,,HIRAGANA_KATAKANA,,,さん喬,さんきょう,,sankyou,Sankyou
,WORD_NAME,,HIRAGANA_KATAKANA,,,さん弥,さんや,,san'ya,San'ya
,WORD_NAME,,HIRAGANA_KATAKANA,,,さん枝,さんし,,sanshi,Sanshi
,WORD_NAME,,HIRAGANA_KATAKANA,,,さん馬,さんば,,sanba,Sanba
,WORD_NAME,,HIRAGANA_KATAKANA,,,しげ伸,しげのぶ,,shigenobu,Shigenobu
,WORD_NAME,,HIRAGANA_KATAKANA,,,しずの女,しずのじょ,,shizunojo,Shizunojo
,WORD_NAME,,HIRAGANA_KATAKANA,,,しづの女,しづのじょ,,shidunojo,Shidzunojo
,WORD_NAME,,HIRAGANA_KATAKANA,,,しづの女,しづのね,,shidunone,Shidzunone
,WORD_NAME,,HIRAGANA_KATAKANA,,,しづ枝,しづえ,,shidue,Shidzue
,WORD_NAME,,HIRAGANA_KATAKANA,,,しん平,しんぺい,,shinpei,Shinpei
,WORD_NAME,,HIRAGANA_KATAKANA,,,すみれ女,すみれじょ,,sumirejo,Sumirejo
